"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1859","READ - Deve listar usuário cadastrado","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","70","READ - Deve consultar o usuário criado","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","65","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","64","CREATE - Deve criar usuário para login","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","67","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","75","DELETE - Deve excluir o usuário","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","4564","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-06","passed","2026-08-06","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-06","passed","2026-08-06","Login usuário","user/login.spec.js","",""
"","1239","LOGIN - Deve realizar login","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","75","READ - Deve consultar produto","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","74","UPDATE - Deve atualizar o usuário","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","63","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","76","READ após DELETE","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","78","CREATE - Deve criar um usuário","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","7","UPDATE - Deve alterar informações do usuário","chromium","2026-08-06","skipped","2026-08-06","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","69","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2505","DELETE - Deve excluir o produto","chromium","2026-08-06","passed","2026-08-06","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","76","DELETE - Deve excluir produto","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","70","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","69","GET /produtos","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","75","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1203","CREATE - Deve validar usuário criado","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","75","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","86","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-06","passed","2026-08-06","Login usuário","user/login.spec.js","",""
"","67","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","75","READ após UPDATE","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","83","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-06","passed","2026-08-06","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","70","CREATE - Deve criar usuário para login","chromium","2026-08-06","passed","2026-08-06","Login usuário","user/login.spec.js","",""
"","589","GET /","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","70","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-06","passed","2026-08-06","CRUD Usuário","user/crud.spec.js","",""
"","107","CREATE - Deve cadastrar produto","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","1901","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-06","passed","2026-08-06","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","72","GET /produtos","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","183","GET /usuarios","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","2417","READ - Deve listar o produto cadastrado","chromium","2026-08-06","passed","2026-08-06","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","84","GET /","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","74","UPDATE - Deve atualizar produto","chromium","2026-08-06","passed","2026-08-06","CRUD Produto","produtos/crud.spec.js","",""
"","157","GET /usuarios","chromium","2026-08-06","passed","2026-08-06","Health Check - ServeRest","api/healthcheck.spec.ts","",""
