"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93","UPDATE - Deve atualizar o usuário","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","555","GET /","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","87","GET /produtos","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","2309","READ - Deve listar o produto cadastrado","chromium","2026-08-23","passed","2026-08-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","90","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","82","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","4735","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-23","passed","2026-08-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","108","CREATE - Deve cadastrar produto","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
"","92","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-23","passed","2026-08-23","Login usuário","user/login.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-23","passed","2026-08-23","Login usuário","user/login.spec.js","",""
"","99","CREATE - Deve criar usuário para login","chromium","2026-08-23","passed","2026-08-23","Login usuário","user/login.spec.js","",""
"","89","GET /produtos","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","90","READ após UPDATE","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
"","109","GET /","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","77","READ - Deve consultar o usuário criado","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","81","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","79","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1409","READ - Deve listar usuário cadastrado","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","78","READ - Deve consultar produto","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
"","85","UPDATE - Deve atualizar produto","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
"","82","DELETE - Deve excluir o usuário","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","77","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","88","GET /usuarios","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","107","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","83","CREATE - Deve criar um usuário","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","1140","LOGIN - Deve realizar login","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-23","skipped","2026-08-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2253","DELETE - Deve excluir o produto","chromium","2026-08-23","passed","2026-08-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","78","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","75","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1865","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-23","passed","2026-08-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","78","CREATE - Deve criar usuário para login","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1162","CREATE - Deve validar usuário criado","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","80","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-23","passed","2026-08-23","CRUD Usuário","user/crud.spec.js","",""
"","91","GET /usuarios","chromium","2026-08-23","passed","2026-08-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","82","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-23","passed","2026-08-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","92","DELETE - Deve excluir produto","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
"","83","READ após DELETE","chromium","2026-08-23","passed","2026-08-23","CRUD Produto","produtos/crud.spec.js","",""
