"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","CREATE - Deve criar usuário para login","chromium","2026-08-18","passed","2026-08-18","Login usuário","user/login.spec.js","",""
"","83","GET /produtos","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","78","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","84","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","71","DELETE - Deve excluir o usuário","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-18","passed","2026-08-18","Login usuário","user/login.spec.js","",""
"","100","CREATE - Deve criar um usuário","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","1813","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-18","passed","2026-08-18","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","4598","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-18","passed","2026-08-18","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","81","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","85","GET /usuarios","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","1229","CREATE - Deve validar usuário criado","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","109","GET /produtos","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","72","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","78","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","77","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","86","DELETE - Deve excluir produto","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","571","GET /","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","7","UPDATE - Deve alterar informações do usuário","chromium","2026-08-18","skipped","2026-08-18","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","101","CREATE - Deve cadastrar produto","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","87","READ após DELETE","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","85","UPDATE - Deve atualizar o usuário","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","77","CREATE - Deve criar usuário para login","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","74","READ - Deve consultar produto","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","97","GET /","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","74","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1288","LOGIN - Deve realizar login","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","83","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","101","GET /usuarios","chromium","2026-08-18","passed","2026-08-18","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","81","UPDATE - Deve atualizar produto","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","91","READ após UPDATE","chromium","2026-08-18","passed","2026-08-18","CRUD Produto","produtos/crud.spec.js","",""
"","81","READ - Deve consultar o usuário criado","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","user/crud.spec.js","",""
"","2706","READ - Deve listar o produto cadastrado","chromium","2026-08-18","passed","2026-08-18","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1433","READ - Deve listar usuário cadastrado","chromium","2026-08-18","passed","2026-08-18","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","79","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-18","passed","2026-08-18","Login usuário","user/login.spec.js","",""
"","75","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2406","DELETE - Deve excluir o produto","chromium","2026-08-18","passed","2026-08-18","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","78","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-18","passed","2026-08-18","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
