"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1978","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-26","passed","2026-09-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","37","CREATE - Deve criar usuário para login","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","40","DELETE - Deve excluir produto","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","37","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","40","CREATE - Deve criar usuário para login","chromium","2026-09-26","passed","2026-09-26","Login usuário","user/login.spec.js","",""
"","5035","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-26","passed","2026-09-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","53","GET /usuarios","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","49","GET /produtos","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","1678","READ - Deve listar usuário cadastrado","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","50","GET /usuarios","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","38","DELETE - Deve excluir o usuário","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","65","CREATE - Deve cadastrar produto","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","516","GET /","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1206","CREATE - Deve validar usuário criado","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","41","READ - Deve consultar o usuário criado","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","43","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","41","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","44","UPDATE - Deve atualizar produto","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","49","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","50","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","56","CREATE - Deve criar um usuário","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","79","GET /produtos","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","70","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","45","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","36","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","40","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-26","passed","2026-09-26","Login usuário","user/login.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-26","skipped","2026-09-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","40","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-26","passed","2026-09-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","40","UPDATE - Deve atualizar o usuário","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","40","READ após DELETE","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","2392","DELETE - Deve excluir o produto","chromium","2026-09-26","passed","2026-09-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1139","LOGIN - Deve realizar login","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","43","GET /","chromium","2026-09-26","passed","2026-09-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","45","READ - Deve consultar produto","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","40","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-26","passed","2026-09-26","CRUD Usuário","user/crud.spec.js","",""
"","43","READ após UPDATE","chromium","2026-09-26","passed","2026-09-26","CRUD Produto","produtos/crud.spec.js","",""
"","2730","READ - Deve listar o produto cadastrado","chromium","2026-09-26","passed","2026-09-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-26","passed","2026-09-26","Login usuário","user/login.spec.js","",""
