"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","78","READ após UPDATE","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","1275","CREATE - Deve validar usuário criado","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","90","CREATE - Deve cadastrar produto","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","1077","LOGIN - Deve realizar login","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","4545","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-15","passed","2026-09-15","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","75","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-15","passed","2026-09-15","Login usuário","user/login.spec.js","",""
"","69","DELETE - Deve excluir o usuário","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","83","GET /usuarios","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","558","GET /","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","76","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","80","CREATE - Deve criar usuário para login","chromium","2026-09-15","passed","2026-09-15","Login usuário","user/login.spec.js","",""
"","69","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","83","UPDATE - Deve atualizar produto","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","89","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","68","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-15","passed","2026-09-15","Login usuário","user/login.spec.js","",""
"","72","UPDATE - Deve atualizar o usuário","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","82","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","73","GET /produtos","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","72","CREATE - Deve criar um usuário","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","68","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","83","READ após DELETE","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","89","READ - Deve consultar o usuário criado","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","75","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","1770","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-15","passed","2026-09-15","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","129","GET /produtos","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","73","DELETE - Deve excluir produto","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","74","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","user/crud.spec.js","",""
"","75","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-15","skipped","2026-09-15","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","76","READ - Deve consultar produto","chromium","2026-09-15","passed","2026-09-15","CRUD Produto","produtos/crud.spec.js","",""
"","1507","READ - Deve listar usuário cadastrado","chromium","2026-09-15","passed","2026-09-15","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","69","CREATE - Deve criar usuário para login","chromium","2026-09-15","passed","2026-09-15","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2186","DELETE - Deve excluir o produto","chromium","2026-09-15","passed","2026-09-15","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","3292","READ - Deve listar o produto cadastrado","chromium","2026-09-15","passed","2026-09-15","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","88","GET /usuarios","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","80","GET /","chromium","2026-09-15","passed","2026-09-15","Health Check - ServeRest","api/healthcheck.spec.ts","",""
