"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1335","LOGIN - Deve realizar login","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","99","GET /usuarios","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","48","DELETE - Deve excluir produto","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","4780","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-11","passed","2026-08-11","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","2","LOGIN - Deve validar token gerado","chromium","2026-08-11","passed","2026-08-11","Login usuário","user/login.spec.js","",""
"","57","GET /produtos","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","50","READ - Deve consultar o usuário criado","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
"","48","READ após UPDATE","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","54","UPDATE - Deve atualizar produto","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","48","UPDATE - Deve atualizar o usuário","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
"","50","GET /produtos","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1380","CREATE - Deve validar usuário criado","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","47","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1904","READ - Deve listar usuário cadastrado","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","46","DELETE - Deve excluir o usuário","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
"","46","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","571","GET /","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","53","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-11","passed","2026-08-11","Login usuário","user/login.spec.js","",""
"","2003","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-11","passed","2026-08-11","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","49","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","46","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-11","skipped","2026-08-11","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2741","DELETE - Deve excluir o produto","chromium","2026-08-11","passed","2026-08-11","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","47","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","44","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
"","47","CREATE - Deve criar usuário para login","chromium","2026-08-11","passed","2026-08-11","Login usuário","user/login.spec.js","",""
"","62","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
"","61","READ - Deve consultar produto","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","91","GET /usuarios","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","79","CREATE - Deve cadastrar produto","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","52","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2792","READ - Deve listar o produto cadastrado","chromium","2026-08-11","passed","2026-08-11","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","63","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","47","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","57","GET /","chromium","2026-08-11","passed","2026-08-11","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","56","READ após DELETE","chromium","2026-08-11","passed","2026-08-11","CRUD Produto","produtos/crud.spec.js","",""
"","45","CREATE - Deve criar usuário para login","chromium","2026-08-11","passed","2026-08-11","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","49","CREATE - Deve criar um usuário","chromium","2026-08-11","passed","2026-08-11","CRUD Usuário","user/crud.spec.js","",""
