"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","74","READ - Deve consultar o usuário criado","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","76","UPDATE - Deve atualizar o usuário","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","1805","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-01","passed","2026-08-01","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","75","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","79","GET /usuarios","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","593","GET /","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","97","CREATE - Deve cadastrar produto","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","2330","DELETE - Deve excluir o produto","chromium","2026-08-01","passed","2026-08-01","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","74","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1115","CREATE - Deve validar usuário criado","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","84","DELETE - Deve excluir produto","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","73","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","76","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1547","READ - Deve listar usuário cadastrado","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","79","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","5548","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-01","passed","2026-08-01","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","74","CREATE - Deve criar usuário para login","chromium","2026-08-01","passed","2026-08-01","Login usuário","user/login.spec.js","",""
"","73","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","77","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","76","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","6","UPDATE - Deve alterar informações do usuário","chromium","2026-08-01","skipped","2026-08-01","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","73","GET /produtos","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","2598","READ - Deve listar o produto cadastrado","chromium","2026-08-01","passed","2026-08-01","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","75","READ após UPDATE","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-01","passed","2026-08-01","Login usuário","user/login.spec.js","",""
"","80","READ após DELETE","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","109","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","71","GET /produtos","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","71","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-01","passed","2026-08-01","Login usuário","user/login.spec.js","",""
"","1234","LOGIN - Deve realizar login","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","76","CREATE - Deve criar usuário para login","chromium","2026-08-01","passed","2026-08-01","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","75","DELETE - Deve excluir o usuário","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","77","CREATE - Deve criar um usuário","chromium","2026-08-01","passed","2026-08-01","CRUD Usuário","user/crud.spec.js","",""
"","79","READ - Deve consultar produto","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","94","GET /","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","71","UPDATE - Deve atualizar produto","chromium","2026-08-01","passed","2026-08-01","CRUD Produto","produtos/crud.spec.js","",""
"","77","GET /usuarios","chromium","2026-08-01","passed","2026-08-01","Health Check - ServeRest","api/healthcheck.spec.ts","",""
