"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","47","CREATE - Deve criar usuário para login","chromium","2026-08-02","passed","2026-08-02","Login usuário","user/login.spec.js","",""
"","67","GET /","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","62","READ após DELETE","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","1943","READ - Deve listar usuário cadastrado","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","44","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","526","GET /","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-02","skipped","2026-08-02","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2022","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-02","passed","2026-08-02","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","43","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","44","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","51","READ - Deve consultar o usuário criado","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","65","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","44","DELETE - Deve excluir o usuário","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","56","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-02","passed","2026-08-02","Login usuário","user/login.spec.js","",""
"","59","UPDATE - Deve atualizar produto","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","54","DELETE - Deve excluir produto","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","55","GET /produtos","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","43","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","45","CREATE - Deve criar um usuário","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","57","GET /produtos","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","94","GET /usuarios","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","51","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","1414","CREATE - Deve validar usuário criado","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2805","READ - Deve listar o produto cadastrado","chromium","2026-08-02","passed","2026-08-02","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","68","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","49","READ - Deve consultar produto","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","56","CREATE - Deve criar usuário para login","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","77","CREATE - Deve cadastrar produto","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","61","READ após UPDATE","chromium","2026-08-02","passed","2026-08-02","CRUD Produto","produtos/crud.spec.js","",""
"","2788","DELETE - Deve excluir o produto","chromium","2026-08-02","passed","2026-08-02","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","48","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","59","UPDATE - Deve atualizar o usuário","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","user/crud.spec.js","",""
"","2","LOGIN - Deve validar token gerado","chromium","2026-08-02","passed","2026-08-02","Login usuário","user/login.spec.js","",""
"","48","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-02","passed","2026-08-02","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1303","LOGIN - Deve realizar login","chromium","2026-08-02","passed","2026-08-02","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","107","GET /usuarios","chromium","2026-08-02","passed","2026-08-02","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","4792","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-02","passed","2026-08-02","CRUD Produtos","e2e/produtos/crud.spec.js","",""
