"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","570","GET /","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1232","CREATE - Deve validar usuário criado","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","81","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","94","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-08","passed","2026-09-08","Login usuário","user/login.spec.js","",""
"","76","READ após UPDATE","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","91","DELETE - Deve excluir o usuário","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","77","DELETE - Deve excluir produto","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","75","CREATE - Deve criar usuário para login","chromium","2026-09-08","passed","2026-09-08","Login usuário","user/login.spec.js","",""
"","73","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2974","READ - Deve listar o produto cadastrado","chromium","2026-09-08","passed","2026-09-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","114","CREATE - Deve cadastrar produto","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","123","READ após DELETE","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","2691","DELETE - Deve excluir o produto","chromium","2026-09-08","passed","2026-09-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","91","GET /produtos","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","74","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","76","CREATE - Deve criar usuário para login","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","84","CREATE - Deve criar um usuário","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","1148","LOGIN - Deve realizar login","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","85","GET /usuarios","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","78","READ - Deve consultar produto","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-08","skipped","2026-09-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","80","READ - Deve consultar o usuário criado","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","92","GET /","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","73","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","74","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-08","passed","2026-09-08","Login usuário","user/login.spec.js","",""
"","89","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","84","GET /produtos","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","75","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1461","READ - Deve listar usuário cadastrado","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","4883","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-08","passed","2026-09-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","85","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","80","UPDATE - Deve atualizar produto","chromium","2026-09-08","passed","2026-09-08","CRUD Produto","produtos/crud.spec.js","",""
"","86","UPDATE - Deve atualizar o usuário","chromium","2026-09-08","passed","2026-09-08","CRUD Usuário","user/crud.spec.js","",""
"","1834","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-08","passed","2026-09-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","79","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","83","GET /usuarios","chromium","2026-09-08","passed","2026-09-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","73","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-08","passed","2026-09-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
