"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","157","GET /usuarios","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","91","READ após UPDATE","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","1848","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-27","passed","2026-08-27","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","93","CREATE - Deve criar usuário para login","chromium","2026-08-27","passed","2026-08-27","Login usuário","user/login.spec.js","",""
"","201","GET /produtos","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","92","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-27","passed","2026-08-27","Login usuário","user/login.spec.js","",""
"","115","GET /","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","5359","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-27","passed","2026-08-27","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","113","DELETE - Deve excluir produto","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","91","READ após DELETE","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","101","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","92","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","2718","DELETE - Deve excluir o produto","chromium","2026-08-27","passed","2026-08-27","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","110","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","90","DELETE - Deve excluir o usuário","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","93","CREATE - Deve criar um usuário","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","684","GET /","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","102","UPDATE - Deve atualizar o usuário","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","89","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","1741","READ - Deve listar usuário cadastrado","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","91","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-27","passed","2026-08-27","Login usuário","user/login.spec.js","",""
"","109","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1375","LOGIN - Deve realizar login","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","100","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","93","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","224","GET /produtos","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","99","READ - Deve consultar produto","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","1275","CREATE - Deve validar usuário criado","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","100","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","94","UPDATE - Deve atualizar produto","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","96","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-27","skipped","2026-08-27","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","92","READ - Deve consultar o usuário criado","chromium","2026-08-27","passed","2026-08-27","CRUD Usuário","user/crud.spec.js","",""
"","118","CREATE - Deve cadastrar produto","chromium","2026-08-27","passed","2026-08-27","CRUD Produto","produtos/crud.spec.js","",""
"","2849","READ - Deve listar o produto cadastrado","chromium","2026-08-27","passed","2026-08-27","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","91","CREATE - Deve criar usuário para login","chromium","2026-08-27","passed","2026-08-27","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","149","GET /usuarios","chromium","2026-08-27","passed","2026-08-27","Health Check - ServeRest","api/healthcheck.spec.ts","",""
