"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","READ após UPDATE","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","85","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1155","CREATE - Deve validar usuário criado","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-26","skipped","2026-08-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-26","passed","2026-08-26","Login usuário","user/login.spec.js","",""
"","94","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1628","READ - Deve listar usuário cadastrado","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","76","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","81","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2364","DELETE - Deve excluir o produto","chromium","2026-08-26","passed","2026-08-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","74","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","4580","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-26","passed","2026-08-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","88","UPDATE - Deve atualizar o usuário","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
"","1192","LOGIN - Deve realizar login","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","90","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-26","passed","2026-08-26","Login usuário","user/login.spec.js","",""
"","84","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
"","83","CREATE - Deve criar usuário para login","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2402","READ - Deve listar o produto cadastrado","chromium","2026-08-26","passed","2026-08-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","76","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
"","83","UPDATE - Deve atualizar produto","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","153","GET /usuarios","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","80","CREATE - Deve criar usuário para login","chromium","2026-08-26","passed","2026-08-26","Login usuário","user/login.spec.js","",""
"","81","READ - Deve consultar o usuário criado","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
"","85","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","136","GET /usuarios","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","80","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","78","GET /produtos","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","88","DELETE - Deve excluir produto","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","77","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-26","passed","2026-08-26","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","82","CREATE - Deve criar um usuário","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
"","81","READ - Deve consultar produto","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","106","CREATE - Deve cadastrar produto","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","81","GET /produtos","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","583","GET /","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","77","READ após DELETE","chromium","2026-08-26","passed","2026-08-26","CRUD Produto","produtos/crud.spec.js","",""
"","1681","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-26","passed","2026-08-26","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","98","GET /","chromium","2026-08-26","passed","2026-08-26","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","77","DELETE - Deve excluir o usuário","chromium","2026-08-26","passed","2026-08-26","CRUD Usuário","user/crud.spec.js","",""
