"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55","DELETE - Deve excluir o usuário","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","49","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","53","CREATE - Deve criar um usuário","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","48","READ - Deve consultar o usuário criado","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","1460","LOGIN - Deve realizar login","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","80","CREATE - Deve cadastrar produto","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","552","GET /","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","2103","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-08","passed","2026-08-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","53","UPDATE - Deve atualizar produto","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","53","CREATE - Deve criar usuário para login","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","58","DELETE - Deve excluir produto","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","50","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","2710","READ - Deve listar o produto cadastrado","chromium","2026-08-08","passed","2026-08-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","2370","READ - Deve listar usuário cadastrado","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","48","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1396","CREATE - Deve validar usuário criado","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","61","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2712","DELETE - Deve excluir o produto","chromium","2026-08-08","passed","2026-08-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","51","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","51","GET /produtos","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","48","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","102","GET /usuarios","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","60","READ - Deve consultar produto","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","56","UPDATE - Deve atualizar o usuário","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-08","passed","2026-08-08","Login usuário","user/login.spec.js","",""
"","51","CREATE - Deve criar usuário para login","chromium","2026-08-08","passed","2026-08-08","Login usuário","user/login.spec.js","",""
"","50","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-08","passed","2026-08-08","CRUD Usuário","user/crud.spec.js","",""
"","48","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","147","GET /usuarios","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","49","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","6","UPDATE - Deve alterar informações do usuário","chromium","2026-08-08","skipped","2026-08-08","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","4709","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-08","passed","2026-08-08","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","53","GET /","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","50","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-08","passed","2026-08-08","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","49","READ após DELETE","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","56","READ após UPDATE","chromium","2026-08-08","passed","2026-08-08","CRUD Produto","produtos/crud.spec.js","",""
"","50","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-08","passed","2026-08-08","Login usuário","user/login.spec.js","",""
"","49","GET /produtos","chromium","2026-08-08","passed","2026-08-08","Health Check - ServeRest","api/healthcheck.spec.ts","",""
