"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","5236","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-04","passed","2026-09-04","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","85","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","82","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","90","UPDATE - Deve atualizar produto","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","1326","LOGIN - Deve realizar login","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","87","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","97","UPDATE - Deve atualizar o usuário","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","175","GET /usuarios","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","2033","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-04","passed","2026-09-04","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1384","CREATE - Deve validar usuário criado","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1876","READ - Deve listar usuário cadastrado","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","83","CREATE - Deve criar usuário para login","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","92","READ - Deve consultar produto","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-04","passed","2026-09-04","Login usuário","user/login.spec.js","",""
"","84","GET /produtos","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","105","DELETE - Deve excluir produto","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","90","READ após UPDATE","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","102","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","92","READ após DELETE","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","103","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2648","DELETE - Deve excluir o produto","chromium","2026-09-04","passed","2026-09-04","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","106","GET /","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","92","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","97","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","167","GET /usuarios","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","601","GET /","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","89","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-04","passed","2026-09-04","Login usuário","user/login.spec.js","",""
"","88","GET /produtos","chromium","2026-09-04","passed","2026-09-04","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-04","skipped","2026-09-04","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","115","CREATE - Deve cadastrar produto","chromium","2026-09-04","passed","2026-09-04","CRUD Produto","produtos/crud.spec.js","",""
"","93","CREATE - Deve criar usuário para login","chromium","2026-09-04","passed","2026-09-04","Login usuário","user/login.spec.js","",""
"","86","DELETE - Deve excluir o usuário","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","90","READ - Deve consultar o usuário criado","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","86","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","92","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-04","passed","2026-09-04","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","87","CREATE - Deve criar um usuário","chromium","2026-09-04","passed","2026-09-04","CRUD Usuário","user/crud.spec.js","",""
"","2721","READ - Deve listar o produto cadastrado","chromium","2026-09-04","passed","2026-09-04","CRUD Produtos","e2e/produtos/crud.spec.js","",""
