"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","GET /usuarios","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","1622","READ - Deve listar usuário cadastrado","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","88","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","110","GET /","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","124","CREATE - Deve cadastrar produto","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","83","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","95","DELETE - Deve excluir o usuário","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","90","READ após UPDATE","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","87","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","88","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-23","passed","2026-09-23","Login usuário","user/login.spec.js","",""
"","2513","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-23","passed","2026-09-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","106","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","87","UPDATE - Deve atualizar produto","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-23","passed","2026-09-23","Login usuário","user/login.spec.js","",""
"","2720","READ - Deve listar o produto cadastrado","chromium","2026-09-23","passed","2026-09-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","90","DELETE - Deve excluir produto","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","84","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","86","READ - Deve consultar produto","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","90","GET /produtos","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","86","CREATE - Deve criar usuário para login","chromium","2026-09-23","passed","2026-09-23","Login usuário","user/login.spec.js","",""
"","93","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-23","skipped","2026-09-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2908","DELETE - Deve excluir o produto","chromium","2026-09-23","passed","2026-09-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","1390","CREATE - Deve validar usuário criado","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","94","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","5170","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-23","passed","2026-09-23","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","89","READ após DELETE","chromium","2026-09-23","passed","2026-09-23","CRUD Produto","produtos/crud.spec.js","",""
"","89","GET /produtos","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1387","LOGIN - Deve realizar login","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","84","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","85","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","90","UPDATE - Deve atualizar o usuário","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","91","CREATE - Deve criar um usuário","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","89","READ - Deve consultar o usuário criado","chromium","2026-09-23","passed","2026-09-23","CRUD Usuário","user/crud.spec.js","",""
"","92","GET /usuarios","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","641","GET /","chromium","2026-09-23","passed","2026-09-23","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","92","CREATE - Deve criar usuário para login","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","84","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-23","passed","2026-09-23","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
