"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","GET /usuarios","chromium","2026-07-27","passed","2026-07-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","78","READ - Deve consultar o usuário criado","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","76","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","79","GET /produtos","chromium","2026-07-27","passed","2026-07-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","88","CREATE - Deve criar usuário para login","chromium","2026-07-27","passed","2026-07-27","Login usuário","user/login.spec.js","",""
"","135","CREATE - Deve cadastrar produto","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","624","GET /","chromium","2026-07-27","passed","2026-07-27","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","73","READ após DELETE","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","78","DELETE - Deve excluir o usuário","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","91","CREATE - Deve criar um usuário","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","85","LOGIN - Deve realizar login com usuário criado","chromium","2026-07-27","passed","2026-07-27","Login usuário","user/login.spec.js","",""
"","86","DELETE - Deve excluir produto","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","84","UPDATE - Deve atualizar o usuário","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","69","READ após UPDATE - Deve validar dados atualizados","chromium","2026-07-27","passed","2026-07-27","CRUD Usuário","user/crud.spec.js","",""
"","84","UPDATE - Deve atualizar produto","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","101","READ após UPDATE","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","72","READ - Deve consultar produto","chromium","2026-07-27","passed","2026-07-27","CRUD Produto","produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-07-27","passed","2026-07-27","Login usuário","user/login.spec.js","",""
