"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","UPDATE - Deve atualizar o usuário","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","90","CREATE - Deve cadastrar produto","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","66","DELETE - Deve excluir produto","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","1196","LOGIN - Deve realizar login","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","53","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2012","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-12","passed","2026-08-12","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","2574","READ - Deve listar o produto cadastrado","chromium","2026-08-12","passed","2026-08-12","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","97","GET /usuarios","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","1214","CREATE - Deve validar usuário criado","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","60","READ após DELETE","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","58","GET /produtos","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","69","CREATE - Deve criar um usuário","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","2366","DELETE - Deve excluir o produto","chromium","2026-08-12","passed","2026-08-12","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","57","CREATE - Deve criar usuário para login","chromium","2026-08-12","passed","2026-08-12","Login usuário","user/login.spec.js","",""
"","61","UPDATE - Deve atualizar produto","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","54","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","108","GET /usuarios","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","66","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","6","UPDATE - Deve alterar informações do usuário","chromium","2026-08-12","skipped","2026-08-12","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","53","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","57","DELETE - Deve excluir o usuário","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","1778","READ - Deve listar usuário cadastrado","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","62","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","53","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-12","passed","2026-08-12","Login usuário","user/login.spec.js","",""
"","669","GET /","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","61","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","57","READ após UPDATE","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","65","READ - Deve consultar o usuário criado","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","66","GET /","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","56","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-12","passed","2026-08-12","CRUD Usuário","user/crud.spec.js","",""
"","5491","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-12","passed","2026-08-12","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","58","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","69","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-12","passed","2026-08-12","Login usuário","user/login.spec.js","",""
"","63","READ - Deve consultar produto","chromium","2026-08-12","passed","2026-08-12","CRUD Produto","produtos/crud.spec.js","",""
"","54","CREATE - Deve criar usuário para login","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","55","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-12","passed","2026-08-12","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","68","GET /produtos","chromium","2026-08-12","passed","2026-08-12","Health Check - ServeRest","api/healthcheck.spec.js","",""
