"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-08-14","skipped","2026-08-14","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","70","GET /produtos","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","2082","DELETE - Deve excluir o produto","chromium","2026-08-14","passed","2026-08-14","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","98","CREATE - Deve cadastrar produto","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","95","UPDATE - Deve atualizar o usuário","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","71","CREATE - Deve criar um usuário","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","66","CREATE - Deve criar usuário para login","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","80","READ após DELETE","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","72","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1371","READ - Deve listar usuário cadastrado","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","80","DELETE - Deve excluir produto","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","71","READ - Deve consultar produto","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","79","LOGIN - Não deve realizar login com senha vazia","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","920","LOGIN - Deve realizar login","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","64","GET /produtos","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","72","LOGIN - Deve realizar login com usuário criado","chromium","2026-08-14","passed","2026-08-14","Login usuário","user/login.spec.js","",""
"","78","GET /usuarios","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","70","READ após UPDATE","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","75","READ após UPDATE - Deve validar dados atualizados","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","1840","CREATE - Deve cadastrar produto usando token do login","chromium","2026-08-14","passed","2026-08-14","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","79","GET /usuarios","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","89","LOGIN - Não deve realizar login sem informar senha","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","94","GET /","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","74","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","70","CREATE - Deve criar usuário para login","chromium","2026-08-14","passed","2026-08-14","Login usuário","user/login.spec.js","",""
"","66","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","593","GET /","chromium","2026-08-14","passed","2026-08-14","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","63","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-08-14","passed","2026-08-14","Login usuário","user/login.spec.js","",""
"","65","UPDATE - Deve atualizar produto","chromium","2026-08-14","passed","2026-08-14","CRUD Produto","produtos/crud.spec.js","",""
"","973","CREATE - Deve validar usuário criado","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","98","DELETE - Deve excluir o usuário","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","69","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","77","READ - Deve consultar o usuário criado","chromium","2026-08-14","passed","2026-08-14","CRUD Usuário","user/crud.spec.js","",""
"","4433","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-08-14","passed","2026-08-14","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","70","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-08-14","passed","2026-08-14","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2027","READ - Deve listar o produto cadastrado","chromium","2026-08-14","passed","2026-08-14","CRUD Produtos","e2e/produtos/crud.spec.js","",""
