"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56","READ após UPDATE","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","50","UPDATE - Deve atualizar produto","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","48","READ após DELETE - Deve validar que usuário foi removido","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","48","CREATE - Deve criar um usuário","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","48","READ - Deve consultar produto","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","62","GET /usuarios","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","2610","DELETE - Deve excluir o produto","chromium","2026-09-17","passed","2026-09-17","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","67","LOGIN - Não deve realizar login sem enviar dados","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","49","READ - Deve consultar o usuário criado","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","46","LOGIN - Não deve realizar login com formato de e-mail inválido","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","57","READ após DELETE","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","60","GET /usuarios","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1293","LOGIN - Deve realizar login","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1","UPDATE - Deve alterar informações do usuário","chromium","2026-09-17","skipped","2026-09-17","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","1350","CREATE - Deve validar usuário criado","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","61","READ após UPDATE - Deve validar dados atualizados","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","48","GET /produtos","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","486","GET /","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","53","CREATE - Deve criar usuário para login","chromium","2026-09-17","passed","2026-09-17","Login usuário","user/login.spec.js","",""
"","49","DELETE - Deve excluir produto","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","48","DELETE - Deve excluir o usuário","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","48","LOGIN - Não deve realizar login sem informar e-mail","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","91","CREATE - Deve cadastrar produto","chromium","2026-09-17","passed","2026-09-17","CRUD Produto","produtos/crud.spec.js","",""
"","1","LOGIN - Deve validar token gerado","chromium","2026-09-17","passed","2026-09-17","Login usuário","user/login.spec.js","",""
"","49","GET /produtos","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.js","",""
"","1737","READ - Deve listar usuário cadastrado","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","e2e/usuarios/crud.spec.js","",""
"","2014","CREATE - Deve cadastrar produto usando token do login","chromium","2026-09-17","passed","2026-09-17","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","47","CREATE - Deve criar usuário para login","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","60","GET /","chromium","2026-09-17","passed","2026-09-17","Health Check - ServeRest","api/healthcheck.spec.ts","",""
"","50","UPDATE - Deve atualizar o usuário","chromium","2026-09-17","passed","2026-09-17","CRUD Usuário","user/crud.spec.js","",""
"","59","LOGIN - Não deve realizar login com senha incorreta","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","5291","CADASTRO E LOGIN DO USUÁRIO","chromium","2026-09-17","passed","2026-09-17","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","47","LOGIN - Deve realizar login com usuário criado","chromium","2026-09-17","passed","2026-09-17","Login usuário","user/login.spec.js","",""
"","50","LOGIN - Não deve realizar login com senha vazia","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","51","LOGIN - Não deve realizar login com e-mail vazio","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","46","LOGIN - Não deve realizar login sem informar senha","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
"","2766","READ - Deve listar o produto cadastrado","chromium","2026-09-17","passed","2026-09-17","CRUD Produtos","e2e/produtos/crud.spec.js","",""
"","49","LOGIN - Não deve realizar login com e-mail inexistente","chromium","2026-09-17","passed","2026-09-17","Cenários Negativos para o Login","user/login-negativo.spec.js","",""
